checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,4,152060404.644775,0.657633,1000000,50000000,50000000,4,109290023.840277,0.914997,1.575294,63480213.135184
6185417096973469475,16931092769743058723,2499986166,8,287634328.330221,0.347664,1000000,50000000,50000000,4,105662529.306113,0.946409,1.296572,77126425.760805
6185417096973469475,16931092769743058723,2499986166,16,551254271.527964,0.181404,1000000,50000000,50000000,4,108356957.903364,0.922876,1.106769,90353072.353672
6185417096973469475,16931092769743058723,2499986166,32,515701994.894110,0.193910,1000000,50000000,50000000,4,108434778.194389,0.922213,1.118690,89390261.614633
6185417096973469475,16931092769743058723,2499986166,64,466472537.311223,0.214375,1000000,50000000,50000000,4,109372079.552251,0.914310,1.131803,88354624.813742
6185417096973469475,16931092769743058723,2499986166,4,150277633.446393,0.665435,1000000,50000000,50000000,8,166020394.766989,0.602336,1.270197,78727955.256800
6185417096973469475,16931092769743058723,2499986166,8,286404729.296004,0.349156,1000000,50000000,50000000,8,167327364.125904,0.597631,0.949193,105352679.401746
6185417096973469475,16931092769743058723,2499986166,16,548764089.532651,0.182228,1000000,50000000,50000000,8,167352536.067252,0.597541,0.782269,127833227.217355
6185417096973469475,16931092769743058723,2499986166,32,529786312.745630,0.188755,1000000,50000000,50000000,8,166544792.537818,0.600439,0.792356,126205839.896569
6185417096973469475,16931092769743058723,2499986166,64,489391017.644992,0.204336,1000000,50000000,50000000,8,165914776.226136,0.602719,0.809673,123506657.015218
6185417096973469475,16931092769743058723,2499986166,4,155460659.989162,0.643250,1000000,50000000,50000000,16,232199847.768296,0.430664,1.076342,92907277.334530
6185417096973469475,16931092769743058723,2499986166,8,287861785.570267,0.347389,1000000,50000000,50000000,16,232873509.962547,0.429418,0.779332,128315063.766147
6185417096973469475,16931092769743058723,2499986166,16,549114900.330808,0.182111,1000000,50000000,50000000,16,232865102.078862,0.429433,0.614052,162852620.506457
6185417096973469475,16931092769743058723,2499986166,32,535455424.875234,0.186757,1000000,50000000,50000000,16,232390326.643448,0.430311,0.619593,161396244.727289
6185417096973469475,16931092769743058723,2499986166,64,424693870.021478,0.235464,1000000,50000000,50000000,16,232245927.163818,0.430578,0.668529,149582074.740057
6185417096973469475,16931092769743058723,2499986166,4,153373484.148499,0.652003,1000000,50000000,50000000,32,273641323.466992,0.365442,1.019895,98049304.842074
6185417096973469475,16931092769743058723,2499986166,8,284162831.530900,0.351911,1000000,50000000,50000000,32,274212420.688609,0.364681,0.719024,139077442.220165
6185417096973469475,16931092769743058723,2499986166,16,547202778.998946,0.182748,1000000,50000000,50000000,32,271497955.654765,0.368327,0.553620,180629268.951892
6185417096973469475,16931092769743058723,2499986166,32,517649189.584916,0.193181,1000000,50000000,50000000,32,274784739.353552,0.363921,0.559635,178687782.287658
6185417096973469475,16931092769743058723,2499986166,64,475135770.610111,0.210466,1000000,50000000,50000000,32,273835882.982654,0.365182,0.577968,173019840.962657
6185417096973469475,16931092769743058723,2499986166,4,151996223.970284,0.657911,1000000,50000000,50000000,64,272070999.286546,0.367551,1.028257,97251971.926340
6185417096973469475,16931092769743058723,2499986166,8,290133505.067376,0.344669,1000000,50000000,50000000,64,270539765.700171,0.369631,0.717067,139457017.270525
6185417096973469475,16931092769743058723,2499986166,16,553092050.980357,0.180802,1000000,50000000,50000000,64,270463856.489150,0.369735,0.553392,180703794.493198
6185417096973469475,16931092769743058723,2499986166,32,521740165.461915,0.191666,1000000,50000000,50000000,64,270784006.304278,0.369298,0.563814,177363604.623325
6185417096973469475,16931092769743058723,2499986166,64,457236772.481252,0.218705,1000000,50000000,50000000,64,276512302.945596,0.361648,0.583118,171491890.926423
6185417096973469475,16931092769743058723,2499986166,4,154619516.538912,0.646749,1000000,50000000,50000000,4,109362884.779040,0.914387,1.563465,63960496.657613
6185417096973469475,16931092769743058723,2499986166,8,285040404.980846,0.350827,1000000,50000000,50000000,4,109203781.684715,0.915719,1.269092,78796481.317673
6185417096973469475,16931092769743058723,2499986166,16,345293158.712679,0.289609,1000000,50000000,50000000,4,108351005.285608,0.922926,1.214921,82309887.579452
6185417096973469475,16931092769743058723,2499986166,32,515514893.042196,0.193981,1000000,50000000,50000000,4,108674677.925679,0.920178,1.116786,89542641.740714
6185417096973469475,16931092769743058723,2499986166,64,454683850.565294,0.219933,1000000,50000000,50000000,4,109192186.443567,0.915816,1.138257,87853634.127223
6185417096973469475,16931092769743058723,2499986166,4,151227730.073628,0.661254,1000000,50000000,50000000,8,166556016.890496,0.600399,1.263998,79114019.738510
6185417096973469475,16931092769743058723,2499986166,8,288858876.211912,0.346190,1000000,50000000,50000000,8,167004536.174813,0.598786,0.947455,105545952.146903
6185417096973469475,16931092769743058723,2499986166,16,550892266.026282,0.181524,1000000,50000000,50000000,8,165757678.956039,0.603290,0.787341,127009694.759603
6185417096973469475,16931092769743058723,2499986166,32,520779189.184061,0.192020,1000000,50000000,50000000,8,167251810.348938,0.597901,0.792928,126114895.170128
6185417096973469475,16931092769743058723,2499986166,64,483389700.340493,0.206872,1000000,50000000,50000000,8,164161571.919036,0.609156,0.818471,122179078.818965
6185417096973469475,16931092769743058723,2499986166,4,151837594.917850,0.658598,1000000,50000000,50000000,16,232961877.934328,0.429255,1.090267,91720623.490752
6185417096973469475,16931092769743058723,2499986166,8,283040626.897309,0.353306,1000000,50000000,50000000,16,232100201.888399,0.430848,0.786617,127126632.411922
6185417096973469475,16931092769743058723,2499986166,16,479182427.109717,0.208689,1000000,50000000,50000000,16,233224014.893574,0.428772,0.639845,156287735.715504
6185417096973469475,16931092769743058723,2499986166,32,529361433.059532,0.188907,1000000,50000000,50000000,16,232034378.388835,0.430971,0.623002,160513139.846947
6185417096973469475,16931092769743058723,2499986166,64,462053412.240622,0.216425,1000000,50000000,50000000,16,233133921.307893,0.428938,0.647780,154373481.550027
6185417096973469475,16931092769743058723,2499986166,4,149028586.869409,0.671012,1000000,50000000,50000000,32,270717100.329139,0.369389,1.042767,95898736.993255
6185417096973469475,16931092769743058723,2499986166,8,291153348.174842,0.343462,1000000,50000000,50000000,32,279359667.746607,0.357961,0.704101,142024994.631778
6185417096973469475,16931092769743058723,2499986166,16,480868891.987054,0.207957,1000000,50000000,50000000,32,274111891.133053,0.364815,0.575294,173824279.237541
6185417096973469475,16931092769743058723,2499986166,32,515917639.362007,0.193829,1000000,50000000,50000000,32,270188348.845152,0.370112,0.566499,176522767.597418
6185417096973469475,16931092769743058723,2499986166,64,490785909.013546,0.203755,1000000,50000000,50000000,32,272502733.702256,0.366969,0.573264,174439600.211512
6185417096973469475,16931092769743058723,2499986166,4,153059031.518378,0.653343,1000000,50000000,50000000,64,265327481.519896,0.376893,1.033580,96751137.394758
6185417096973469475,16931092769743058723,2499986166,8,285970394.169838,0.349687,1000000,50000000,50000000,64,275077409.101589,0.363534,0.716105,139644337.684161
6185417096973469475,16931092769743058723,2499986166,16,544956817.775102,0.183501,1000000,50000000,50000000,64,274849210.751459,0.363836,0.550258,181732826.923572
6185417096973469475,16931092769743058723,2499986166,32,515550635.125768,0.193967,1000000,50000000,50000000,64,278343380.903821,0.359268,0.555907,179886243.814346
6185417096973469475,16931092769743058723,2499986166,64,441101851.112854,0.226705,1000000,50000000,50000000,64,270071783.123898,0.370272,0.599262,166871850.904104
