checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,8,428469130.370755,0.233389,1000000,50000000,50000000,32,268704122.503927,0.372157,0.608026,164466534.782418
6185417096973469475,16931092769743058723,2499986166,16,746176948.668361,0.134016,1000000,50000000,50000000,32,267393762.099177,0.373980,0.510378,195933246.272800
6185417096973469475,16931092769743058723,2499986166,32,518221328.655182,0.192968,1000000,50000000,50000000,32,269142846.835767,0.371550,0.567034,176356311.161368
6185417096973469475,16931092769743058723,2499986166,64,592731806.795660,0.168710,1000000,50000000,50000000,32,266981512.062718,0.374558,0.545678,183258323.288624
6185417096973469475,16931092769743058723,2499986166,4,243343102.757942,0.410942,1000000,50000000,50000000,64,269209543.814379,0.371458,0.785334,127334372.445066
6185417096973469475,16931092769743058723,2499986166,8,425576671.383010,0.234975,1000000,50000000,50000000,64,268579127.032423,0.372330,0.609958,163945837.324634
6185417096973469475,16931092769743058723,2499986166,16,646174058.368434,0.154757,1000000,50000000,50000000,64,271962488.560898,0.367698,0.524887,190517359.555885
6185417096973469475,16931092769743058723,2499986166,32,595722015.920676,0.167864,1000000,50000000,50000000,64,270131449.291230,0.370190,0.541265,184752345.041733
6185417096973469475,16931092769743058723,2499986166,64,550736722.340491,0.181575,1000000,50000000,50000000,64,271651717.254189,0.368118,0.552776,180904943.032916
6185417096973469475,16931092769743058723,2499986166,4,242913287.998947,0.411670,1000000,50000000,50000000,4,106902406.685351,0.935433,1.349614,74095251.140505
6185417096973469475,16931092769743058723,2499986166,8,423232389.133673,0.236277,1000000,50000000,50000000,4,107149301.303798,0.933277,1.172007,85323748.906481
6185417096973469475,16931092769743058723,2499986166,16,618180787.318743,0.161765,1000000,50000000,50000000,4,107220276.271035,0.932659,1.096854,91169852.327030
6185417096973469475,16931092769743058723,2499986166,32,565075610.034224,0.176967,1000000,50000000,50000000,4,107880240.842414,0.926954,1.106961,90337390.963390
6185417096973469475,16931092769743058723,2499986166,64,592521320.224478,0.168770,1000000,50000000,50000000,4,106589403.421153,0.938180,1.109369,90141366.009279
6185417096973469475,16931092769743058723,2499986166,4,236934391.320435,0.422058,1000000,50000000,50000000,8,156582128.754676,0.638642,1.063141,94060862.809489
6185417096973469475,16931092769743058723,2499986166,8,425520178.849583,0.235006,1000000,50000000,50000000,8,156691766.376070,0.638196,0.875578,114210283.215451
6185417096973469475,16931092769743058723,2499986166,16,560893240.321769,0.178287,1000000,50000000,50000000,8,157397274.390563,0.635335,0.816068,122538871.646037
6185417096973469475,16931092769743058723,2499986166,32,509026433.110777,0.196453,1000000,50000000,50000000,8,156667282.416939,0.638295,0.837818,119357647.741971
6185417096973469475,16931092769743058723,2499986166,64,554216125.402130,0.180435,1000000,50000000,50000000,8,156935726.506092,0.637204,0.820639,121856218.295664
6185417096973469475,16931092769743058723,2499986166,4,239613408.587714,0.417339,1000000,50000000,50000000,16,227849669.773659,0.438886,0.858859,116433483.819638
6185417096973469475,16931092769743058723,2499986166,8,425144393.795663,0.235214,1000000,50000000,50000000,16,227892726.860145,0.438803,0.676440,147832848.795865
6185417096973469475,16931092769743058723,2499986166,16,739035936.574865,0.135311,1000000,50000000,50000000,16,227856065.697947,0.438874,0.576531,173451279.011928
6185417096973469475,16931092769743058723,2499986166,32,520406761.649164,0.192157,1000000,50000000,50000000,16,228236572.929885,0.438142,0.632746,158041318.931414
6185417096973469475,16931092769743058723,2499986166,64,573048409.342128,0.174505,1000000,50000000,50000000,16,227650143.467644,0.439271,0.616982,162079400.639504
6185417096973469475,16931092769743058723,2499986166,4,238301766.322343,0.419636,1000000,50000000,50000000,32,268483374.912754,0.372463,0.794720,125830439.056899
6185417096973469475,16931092769743058723,2499986166,8,424887065.246309,0.235357,1000000,50000000,50000000,32,267514171.968583,0.373812,0.611488,163535468.092166
6185417096973469475,16931092769743058723,2499986166,16,726136091.254486,0.137715,1000000,50000000,50000000,32,267372063.827744,0.374011,0.513992,194555571.245345
6185417096973469475,16931092769743058723,2499986166,32,507185746.169038,0.197166,1000000,50000000,50000000,32,267196442.050532,0.374256,0.573833,174266628.507922
6185417096973469475,16931092769743058723,2499986166,64,514522868.469463,0.194355,1000000,50000000,50000000,32,267836570.749439,0.373362,0.570264,175357256.773444
6185417096973469475,16931092769743058723,2499986166,4,243333527.049825,0.410959,1000000,50000000,50000000,64,273878101.307004,0.365126,0.779442,128296885.126495
6185417096973469475,16931092769743058723,2499986166,8,429259002.530327,0.232960,1000000,50000000,50000000,64,265430307.148526,0.376747,0.612239,163334982.470186
6185417096973469475,16931092769743058723,2499986166,16,505273131.253035,0.197913,1000000,50000000,50000000,64,269402316.668314,0.371192,0.571965,174835988.509348
6185417096973469475,16931092769743058723,2499986166,32,600115366.106304,0.166635,1000000,50000000,50000000,64,269607661.583185,0.370909,0.540648,184963331.797504
6185417096973469475,16931092769743058723,2499986166,64,558990780.910679,0.178894,1000000,50000000,50000000,64,269020899.281015,0.371718,0.553587,180639944.862297
